Statistikdatum,Region,Cases
2020-09-26,Västmanland,35
2020-09-27,Västmanland,0
2020-09-28,Västmanland,17
2020-09-29,Västmanland,25
2020-09-30,Västmanland,26
2020-10-01,Västmanland,22
2020-10-02,Västmanland,23
2020-10-03,Västmanland,10
2020-10-04,Västmanland,0
2020-10-05,Västmanland,15
2020-10-06,Västmanland,23
2020-10-07,Västmanland,21
2020-10-08,Västmanland,6
2020-10-09,Västmanland,24
2020-10-10,Västmanland,28
2020-10-11,Västmanland,0
2020-10-12,Västmanland,9
2020-10-13,Västmanland,36
2020-10-14,Västmanland,9
2020-02-05,Västra_Götaland,0
2020-02-06,Västra_Götaland,0
2020-02-07,Västra_Götaland,0
2020-02-08,Västra_Götaland,0
2020-02-09,Västra_Götaland,0
2020-02-10,Västra_Götaland,0
2020-02-11,Västra_Götaland,0
2020-02-12,Västra_Götaland,0
2020-02-13,Västra_Götaland,0
2020-02-14,Västra_Götaland,0
2020-02-15,Västra_Götaland,0
2020-02-16,Västra_Götaland,0
2020-02-17,Västra_Götaland,0
2020-02-18,Västra_Götaland,0
2020-02-19,Västra_Götaland,0
2020-02-20,Västra_Götaland,0
2020-02-21,Västra_Götaland,0
2020-02-22,Västra_Götaland,0
2020-02-23,Västra_Götaland,0
2020-02-24,Västra_Götaland,0
2020-02-25,Västra_Götaland,0
2020-02-26,Västra_Götaland,1
2020-02-27,Västra_Götaland,0
2020-02-28,Västra_Götaland,3
2020-02-29,Västra_Götaland,2
2020-03-01,Västra_Götaland,0
2020-03-02,Västra_Götaland,3
2020-03-03,Västra_Götaland,2
2020-03-04,Västra_Götaland,1
2020-03-05,Västra_Götaland,1
2020-03-06,Västra_Götaland,1
2020-03-07,Västra_Götaland,5
2020-03-08,Västra_Götaland,11
2020-03-09,Västra_Götaland,15
2020-03-10,Västra_Götaland,13
2020-03-11,Västra_Götaland,57
2020-03-12,Västra_Götaland,19
2020-03-13,Västra_Götaland,19
2020-03-14,Västra_Götaland,5
2020-03-15,Västra_Götaland,18
2020-03-16,Västra_Götaland,6
2020-03-17,Västra_Götaland,13
2020-03-18,Västra_Götaland,10
2020-03-19,Västra_Götaland,14
2020-03-20,Västra_Götaland,23
2020-03-21,Västra_Götaland,8
2020-03-22,Västra_Götaland,4
2020-03-23,Västra_Götaland,9
2020-03-24,Västra_Götaland,10
2020-03-25,Västra_Götaland,19
2020-03-26,Västra_Götaland,20
2020-03-27,Västra_Götaland,18
2020-03-28,Västra_Götaland,25
2020-03-29,Västra_Götaland,15
2020-03-30,Västra_Götaland,27
2020-03-31,Västra_Götaland,29
2020-04-01,Västra_Götaland,29
2020-04-02,Västra_Götaland,47
2020-04-03,Västra_Götaland,48
2020-04-04,Västra_Götaland,30
2020-04-05,Västra_Götaland,30
2020-04-06,Västra_Götaland,53
2020-04-07,Västra_Götaland,64
2020-04-08,Västra_Götaland,68
2020-04-09,Västra_Götaland,116
2020-04-10,Västra_Götaland,69
2020-04-11,Västra_Götaland,32
2020-04-12,Västra_Götaland,42
2020-04-13,Västra_Götaland,48
2020-04-14,Västra_Götaland,63
2020-04-15,Västra_Götaland,70
2020-04-16,Västra_Götaland,84
2020-04-17,Västra_Götaland,77
2020-04-18,Västra_Götaland,48
2020-04-19,Västra_Götaland,31
2020-04-20,Västra_Götaland,50
2020-04-21,Västra_Götaland,123
2020-04-22,Västra_Götaland,79
2020-04-23,Västra_Götaland,72
2020-04-24,Västra_Götaland,147
2020-04-25,Västra_Götaland,94
2020-04-26,Västra_Götaland,46
2020-04-27,Västra_Götaland,99
2020-04-28,Västra_Götaland,83
2020-04-29,Västra_Götaland,149
2020-04-30,Västra_Götaland,94
2020-05-01,Västra_Götaland,123
2020-05-02,Västra_Götaland,33
2020-05-03,Västra_Götaland,42
2020-05-04,Västra_Götaland,75
2020-05-05,Västra_Götaland,110
2020-05-06,Västra_Götaland,177
2020-05-07,Västra_Götaland,164
2020-05-08,Västra_Götaland,129
2020-05-09,Västra_Götaland,109
2020-05-10,Västra_Götaland,86
2020-05-11,Västra_Götaland,54
2020-05-12,Västra_Götaland,150
2020-05-13,Västra_Götaland,133
2020-05-14,Västra_Götaland,151
2020-05-15,Västra_Götaland,154
2020-05-16,Västra_Götaland,97
2020-05-17,Västra_Götaland,89
2020-05-18,Västra_Götaland,40
2020-05-19,Västra_Götaland,105
2020-05-20,Västra_Götaland,162
2020-05-21,Västra_Götaland,168
2020-05-22,Västra_Götaland,146
2020-05-23,Västra_Götaland,84
2020-05-24,Västra_Götaland,27
2020-05-25,Västra_Götaland,107
2020-05-26,Västra_Götaland,119
2020-05-27,Västra_Götaland,106
2020-05-28,Västra_Götaland,102
2020-05-29,Västra_Götaland,223
2020-05-30,Västra_Götaland,117
2020-05-31,Västra_Götaland,99
2020-06-01,Västra_Götaland,91
2020-06-02,Västra_Götaland,264
2020-06-03,Västra_Götaland,409
2020-06-04,Västra_Götaland,400
2020-06-05,Västra_Götaland,478
2020-06-06,Västra_Götaland,268
2020-06-07,Västra_Götaland,230
2020-06-08,Västra_Götaland,123
2020-06-09,Västra_Götaland,248
2020-06-10,Västra_Götaland,539
2020-06-11,Västra_Götaland,491
2020-06-12,Västra_Götaland,496
2020-06-13,Västra_Götaland,385
2020-06-14,Västra_Götaland,161
2020-06-15,Västra_Götaland,222
2020-06-16,Västra_Götaland,306
2020-06-17,Västra_Götaland,310
2020-06-18,Västra_Götaland,283
2020-06-19,Västra_Götaland,245
2020-06-20,Västra_Götaland,323
2020-06-21,Västra_Götaland,140
2020-06-22,Västra_Götaland,262
2020-06-23,Västra_Götaland,261
2020-06-24,Västra_Götaland,447
2020-06-25,Västra_Götaland,354
2020-06-26,Västra_Götaland,284
2020-06-27,Västra_Götaland,176
2020-06-28,Västra_Götaland,151
2020-06-29,Västra_Götaland,137
2020-06-30,Västra_Götaland,200
2020-07-01,Västra_Götaland,105
2020-07-02,Västra_Götaland,163
2020-07-03,Västra_Götaland,135
2020-07-04,Västra_Götaland,105
2020-07-05,Västra_Götaland,69
2020-07-06,Västra_Götaland,17
2020-07-07,Västra_Götaland,38
2020-07-08,Västra_Götaland,115
2020-07-09,Västra_Götaland,63
2020-07-10,Västra_Götaland,49
2020-07-11,Västra_Götaland,63
2020-07-12,Västra_Götaland,20
2020-07-13,Västra_Götaland,23
2020-07-14,Västra_Götaland,44
2020-07-15,Västra_Götaland,58
2020-07-16,Västra_Götaland,35
2020-07-17,Västra_Götaland,56
2020-07-18,Västra_Götaland,69
2020-07-19,Västra_Götaland,35
2020-07-20,Västra_Götaland,14
2020-07-21,Västra_Götaland,30
2020-07-22,Västra_Götaland,86
2020-07-23,Västra_Götaland,58
2020-07-24,Västra_Götaland,84
2020-07-25,Västra_Götaland,56
2020-07-26,Västra_Götaland,8
2020-07-27,Västra_Götaland,10
2020-07-28,Västra_Götaland,101
2020-07-29,Västra_Götaland,111
2020-07-30,Västra_Götaland,108
2020-07-31,Västra_Götaland,66
2020-08-01,Västra_Götaland,177
2020-08-02,Västra_Götaland,10
2020-08-03,Västra_Götaland,19
2020-08-04,Västra_Götaland,108
2020-08-05,Västra_Götaland,163
2020-08-06,Västra_Götaland,138
2020-08-07,Västra_Götaland,134
2020-08-08,Västra_Götaland,102
2020-08-09,Västra_Götaland,6
2020-08-10,Västra_Götaland,29
2020-08-11,Västra_Götaland,108
2020-08-12,Västra_Götaland,140
2020-08-13,Västra_Götaland,128
2020-08-14,Västra_Götaland,86
2020-08-15,Västra_Götaland,57
2020-08-16,Västra_Götaland,32
2020-08-17,Västra_Götaland,6
2020-08-18,Västra_Götaland,58
2020-08-19,Västra_Götaland,105
2020-08-20,Västra_Götaland,112
2020-08-21,Västra_Götaland,67
2020-08-22,Västra_Götaland,27
2020-08-23,Västra_Götaland,22
2020-08-24,Västra_Götaland,13
2020-08-25,Västra_Götaland,32
2020-08-26,Västra_Götaland,40
2020-08-27,Västra_Götaland,54
2020-08-28,Västra_Götaland,31
2020-08-29,Västra_Götaland,45
2020-08-30,Västra_Götaland,18
2020-08-31,Västra_Götaland,11
2020-09-01,Västra_Götaland,27
2020-09-02,Västra_Götaland,53
2020-09-03,Västra_Götaland,55
2020-09-04,Västra_Götaland,75
2020-09-05,Västra_Götaland,39
2020-09-06,Västra_Götaland,35
2020-09-07,Västra_Götaland,34
2020-09-08,Västra_Götaland,31
2020-09-09,Västra_Götaland,66
2020-09-10,Västra_Götaland,66
2020-09-11,Västra_Götaland,57
2020-09-12,Västra_Götaland,20
2020-09-13,Västra_Götaland,28
2020-09-14,Västra_Götaland,27
2020-09-15,Västra_Götaland,47
2020-09-16,Västra_Götaland,54
2020-09-17,Västra_Götaland,60
2020-09-18,Västra_Götaland,66
2020-09-19,Västra_Götaland,50
2020-09-20,Västra_Götaland,33
2020-09-21,Västra_Götaland,18
2020-09-22,Västra_Götaland,40
2020-09-23,Västra_Götaland,147
2020-09-24,Västra_Götaland,121
2020-09-25,Västra_Götaland,96
2020-09-26,Västra_Götaland,21
2020-09-27,Västra_Götaland,47
2020-09-28,Västra_Götaland,43
2020-09-29,Västra_Götaland,48
2020-09-30,Västra_Götaland,83
2020-10-01,Västra_Götaland,85
2020-10-02,Västra_Götaland,85
2020-10-03,Västra_Götaland,37
2020-10-04,Västra_Götaland,21
2020-10-05,Västra_Götaland,34
2020-10-06,Västra_Götaland,96
2020-10-07,Västra_Götaland,137
2020-10-08,Västra_Götaland,90
2020-10-09,Västra_Götaland,101
2020-10-10,Västra_Götaland,66
2020-10-11,Västra_Götaland,13
2020-10-12,Västra_Götaland,38
2020-10-13,Västra_Götaland,101
2020-10-14,Västra_Götaland,116
2020-02-05,Örebro,0
2020-02-06,Örebro,0
2020-02-07,Örebro,0
2020-02-08,Örebro,0
2020-02-09,Örebro,0
2020-02-10,Örebro,0
2020-02-11,Örebro,0
2020-02-12,Örebro,0
2020-02-13,Örebro,0
2020-02-14,Örebro,0
2020-02-15,Örebro,0
2020-02-16,Örebro,0
2020-02-17,Örebro,0
2020-02-18,Örebro,0
2020-02-19,Örebro,0
2020-02-20,Örebro,0
2020-02-21,Örebro,0
2020-02-22,Örebro,0
2020-02-23,Örebro,0
2020-02-24,Örebro,0
2020-02-25,Örebro,0
2020-02-26,Örebro,0
2020-02-27,Örebro,0
2020-02-28,Örebro,0
2020-02-29,Örebro,0
2020-03-01,Örebro,0
2020-03-02,Örebro,0
2020-03-03,Örebro,0
2020-03-04,Örebro,1
2020-03-05,Örebro,0
2020-03-06,Örebro,0
2020-03-07,Örebro,1
2020-03-08,Örebro,2
2020-03-09,Örebro,0
2020-03-10,Örebro,0
2020-03-11,Örebro,0
2020-03-12,Örebro,3
2020-03-13,Örebro,2
2020-03-14,Örebro,0
2020-03-15,Örebro,0
2020-03-16,Örebro,0
2020-03-17,Örebro,16
2020-03-18,Örebro,3
2020-03-19,Örebro,9
2020-03-20,Örebro,5
2020-03-21,Örebro,0
2020-03-22,Örebro,0
2020-03-23,Örebro,6
2020-03-24,Örebro,11
2020-03-25,Örebro,8
2020-03-26,Örebro,6
2020-03-27,Örebro,6
2020-03-28,Örebro,8
2020-03-29,Örebro,3
2020-03-30,Örebro,17
2020-03-31,Örebro,11
2020-04-01,Örebro,5
2020-04-02,Örebro,28
2020-04-03,Örebro,20
2020-04-04,Örebro,3
2020-04-05,Örebro,0
2020-04-06,Örebro,12
2020-04-07,Örebro,73
2020-04-08,Örebro,37
2020-04-09,Örebro,10
2020-04-10,Örebro,7
2020-04-11,Örebro,13
2020-04-12,Örebro,75
2020-04-13,Örebro,21
2020-04-14,Örebro,53
2020-04-15,Örebro,30
2020-04-16,Örebro,30
2020-04-17,Örebro,32
2020-04-18,Örebro,52
2020-04-19,Örebro,6
2020-04-20,Örebro,23
2020-04-21,Örebro,64
2020-04-22,Örebro,27
2020-04-23,Örebro,38
2020-04-24,Örebro,41
2020-04-25,Örebro,37
2020-04-26,Örebro,17
2020-04-27,Örebro,18
2020-04-28,Örebro,74
2020-04-29,Örebro,34
2020-04-30,Örebro,44
2020-05-01,Örebro,34
2020-05-02,Örebro,20
2020-05-03,Örebro,14
2020-05-04,Örebro,17
2020-05-05,Örebro,49
2020-05-06,Örebro,35
2020-05-07,Örebro,37
2020-05-08,Örebro,35
2020-05-09,Örebro,29
2020-05-10,Örebro,16
2020-05-11,Örebro,27
2020-05-12,Örebro,46
2020-05-13,Örebro,30
2020-05-14,Örebro,24
2020-05-15,Örebro,26
2020-05-16,Örebro,20
2020-05-17,Örebro,3
2020-05-18,Örebro,11
2020-05-19,Örebro,22
2020-05-20,Örebro,54
2020-05-21,Örebro,38
2020-05-22,Örebro,10
2020-05-23,Örebro,8
2020-05-24,Örebro,29
2020-05-25,Örebro,11
2020-05-26,Örebro,28
2020-05-27,Örebro,31
2020-05-28,Örebro,31
2020-05-29,Örebro,18
2020-05-30,Örebro,0
2020-05-31,Örebro,0
2020-06-01,Örebro,51
2020-06-02,Örebro,18
2020-06-03,Örebro,24
2020-06-04,Örebro,8
2020-06-05,Örebro,46
2020-06-06,Örebro,19
2020-06-07,Örebro,15
2020-06-08,Örebro,7
2020-06-09,Örebro,26
2020-06-10,Örebro,27
2020-06-11,Örebro,36
2020-06-12,Örebro,12
2020-06-13,Örebro,14
2020-06-14,Örebro,11
2020-06-15,Örebro,8
2020-06-16,Örebro,54
2020-06-17,Örebro,19
2020-06-18,Örebro,21
2020-06-19,Örebro,10
2020-06-20,Örebro,1
2020-06-21,Örebro,5
2020-06-22,Örebro,8
2020-06-23,Örebro,19
2020-06-24,Örebro,8
2020-06-25,Örebro,27
2020-06-26,Örebro,16
2020-06-27,Örebro,6
2020-06-28,Örebro,4
2020-06-29,Örebro,3
2020-06-30,Örebro,14
2020-07-01,Örebro,8
2020-07-02,Örebro,19
2020-07-03,Örebro,6
2020-07-04,Örebro,16
2020-07-05,Örebro,0
2020-07-06,Örebro,7
2020-07-07,Örebro,7
2020-07-08,Örebro,11
2020-07-09,Örebro,6
2020-07-10,Örebro,11
2020-07-11,Örebro,3
2020-07-12,Örebro,2
2020-07-13,Örebro,7
2020-07-14,Örebro,2
2020-07-15,Örebro,9
2020-07-16,Örebro,5
2020-07-17,Örebro,2
2020-07-18,Örebro,3
2020-07-19,Örebro,0
2020-07-20,Örebro,2
2020-07-21,Örebro,2
2020-07-22,Örebro,3
2020-07-23,Örebro,7
2020-07-24,Örebro,4
2020-07-25,Örebro,4
2020-07-26,Örebro,0
2020-07-27,Örebro,3
2020-07-28,Örebro,10
2020-07-29,Örebro,0
2020-07-30,Örebro,7
2020-07-31,Örebro,17
2020-08-01,Örebro,3
2020-08-02,Örebro,0
2020-08-03,Örebro,6
2020-08-04,Örebro,8
2020-08-05,Örebro,7
2020-08-06,Örebro,15
2020-08-07,Örebro,7
2020-08-08,Örebro,8
2020-08-09,Örebro,0
2020-08-10,Örebro,3
2020-08-11,Örebro,14
2020-08-12,Örebro,10
2020-08-13,Örebro,5
2020-08-14,Örebro,8
2020-08-15,Örebro,4
2020-08-16,Örebro,1
2020-08-17,Örebro,8
2020-08-18,Örebro,5
2020-08-19,Örebro,12
2020-08-20,Örebro,4
2020-08-21,Örebro,3
2020-08-22,Örebro,0
2020-08-23,Örebro,0
2020-08-24,Örebro,3
2020-08-25,Örebro,5
2020-08-26,Örebro,2
2020-08-27,Örebro,3
2020-08-28,Örebro,0
2020-08-29,Örebro,0
2020-08-30,Örebro,0
2020-08-31,Örebro,0
2020-09-01,Örebro,30
2020-09-02,Örebro,14
2020-09-03,Örebro,16
2020-09-04,Örebro,14
2020-09-05,Örebro,9
2020-09-06,Örebro,3
2020-09-07,Örebro,9
2020-09-08,Örebro,10
2020-09-09,Örebro,15
2020-09-10,Örebro,9
2020-09-11,Örebro,8
2020-09-12,Örebro,15
2020-09-13,Örebro,9
2020-09-14,Örebro,2
2020-09-15,Örebro,16
2020-09-16,Örebro,19
2020-09-17,Örebro,9
2020-09-18,Örebro,19
2020-09-19,Örebro,9
2020-09-20,Örebro,11
2020-09-21,Örebro,9
2020-09-22,Örebro,9
2020-09-23,Örebro,7
2020-09-24,Örebro,6
2020-09-25,Örebro,10
2020-09-26,Örebro,8
2020-09-27,Örebro,10
2020-09-28,Örebro,9
2020-09-29,Örebro,18
2020-09-30,Örebro,26
2020-10-01,Örebro,19
2020-10-02,Örebro,35
2020-10-03,Örebro,28
2020-10-04,Örebro,22
2020-10-05,Örebro,25
2020-10-06,Örebro,37
2020-10-07,Örebro,28
2020-10-08,Örebro,61
2020-10-09,Örebro,33
2020-10-10,Örebro,38
2020-10-11,Örebro,36
2020-10-12,Örebro,40
2020-10-13,Örebro,45
2020-10-14,Örebro,41
2020-02-05,Östergötland,0
2020-02-06,Östergötland,0
2020-02-07,Östergötland,0
2020-02-08,Östergötland,0
2020-02-09,Östergötland,0
2020-02-10,Östergötland,0
2020-02-11,Östergötland,0
2020-02-12,Östergötland,0
2020-02-13,Östergötland,0
2020-02-14,Östergötland,0
2020-02-15,Östergötland,0
2020-02-16,Östergötland,0
2020-02-17,Östergötland,0
2020-02-18,Östergötland,0
2020-02-19,Östergötland,0
2020-02-20,Östergötland,0
2020-02-21,Östergötland,0
2020-02-22,Östergötland,0
2020-02-23,Östergötland,0
2020-02-24,Östergötland,0
2020-02-25,Östergötland,0
2020-02-26,Östergötland,0
2020-02-27,Östergötland,0
2020-02-28,Östergötland,0
2020-02-29,Östergötland,0
2020-03-01,Östergötland,0
2020-03-02,Östergötland,0
2020-03-03,Östergötland,0
2020-03-04,Östergötland,0
2020-03-05,Östergötland,0
2020-03-06,Östergötland,0
2020-03-07,Östergötland,0
2020-03-08,Östergötland,0
2020-03-09,Östergötland,0
2020-03-10,Östergötland,0
2020-03-11,Östergötland,0
2020-03-12,Östergötland,1
2020-03-13,Östergötland,10
2020-03-14,Östergötland,7
2020-03-15,Östergötland,9
2020-03-16,Östergötland,8
2020-03-17,Östergötland,13
2020-03-18,Östergötland,28
2020-03-19,Östergötland,28
2020-03-20,Östergötland,22
2020-03-21,Östergötland,12
2020-03-22,Östergötland,13
2020-03-23,Östergötland,18
2020-03-24,Östergötland,30
2020-03-25,Östergötland,11
2020-03-26,Östergötland,29
2020-03-27,Östergötland,33
2020-03-28,Östergötland,41
2020-03-29,Östergötland,40
2020-03-30,Östergötland,27
2020-03-31,Östergötland,47
2020-04-01,Östergötland,63
2020-04-02,Östergötland,70
2020-04-03,Östergötland,28
2020-04-04,Östergötland,58
2020-04-05,Östergötland,41
2020-04-06,Östergötland,39
2020-04-07,Östergötland,57
2020-04-08,Östergötland,56
2020-04-09,Östergötland,54
2020-04-10,Östergötland,31
2020-04-11,Östergötland,27
2020-04-12,Östergötland,22
2020-04-13,Östergötland,31
2020-04-14,Östergötland,23
2020-04-15,Östergötland,31
2020-04-16,Östergötland,19
2020-04-17,Östergötland,29
2020-04-18,Östergötland,52
2020-04-19,Östergötland,16
2020-04-20,Östergötland,24
2020-04-21,Östergötland,35
2020-04-22,Östergötland,29
2020-04-23,Östergötland,29
2020-04-24,Östergötland,33
2020-04-25,Östergötland,30
2020-04-26,Östergötland,6
2020-04-27,Östergötland,13
2020-04-28,Östergötland,34
2020-04-29,Östergötland,19
2020-04-30,Östergötland,17
2020-05-01,Östergötland,25
2020-05-02,Östergötland,17
2020-05-03,Östergötland,8
2020-05-04,Östergötland,13
2020-05-05,Östergötland,21
2020-05-06,Östergötland,22
2020-05-07,Östergötland,16
2020-05-08,Östergötland,21
2020-05-09,Östergötland,22
2020-05-10,Östergötland,15
2020-05-11,Östergötland,10
2020-05-12,Östergötland,30
2020-05-13,Östergötland,19
2020-05-14,Östergötland,31
2020-05-15,Östergötland,15
2020-05-16,Östergötland,13
2020-05-17,Östergötland,12
2020-05-18,Östergötland,31
2020-05-19,Östergötland,17
2020-05-20,Östergötland,26
2020-05-21,Östergötland,41
2020-05-22,Östergötland,12
2020-05-23,Östergötland,23
2020-05-24,Östergötland,5
2020-05-25,Östergötland,9
2020-05-26,Östergötland,25
2020-05-27,Östergötland,30
2020-05-28,Östergötland,0
2020-05-29,Östergötland,1
2020-05-30,Östergötland,0
2020-05-31,Östergötland,0
2020-06-01,Östergötland,92
2020-06-02,Östergötland,32
2020-06-03,Östergötland,30
2020-06-04,Östergötland,37
2020-06-05,Östergötland,42
2020-06-06,Östergötland,45
2020-06-07,Östergötland,9
2020-06-08,Östergötland,4
2020-06-09,Östergötland,48
2020-06-10,Östergötland,52
2020-06-11,Östergötland,51
2020-06-12,Östergötland,69
2020-06-13,Östergötland,45
2020-06-14,Östergötland,10
2020-06-15,Östergötland,20
2020-06-16,Östergötland,49
2020-06-17,Östergötland,62
2020-06-18,Östergötland,73
2020-06-19,Östergötland,71
2020-06-20,Östergötland,19
2020-06-21,Östergötland,18
2020-06-22,Östergötland,19
2020-06-23,Östergötland,61
2020-06-24,Östergötland,78
2020-06-25,Östergötland,57
2020-06-26,Östergötland,37
2020-06-27,Östergötland,49
2020-06-28,Östergötland,14
2020-06-29,Östergötland,26
2020-06-30,Östergötland,38
2020-07-01,Östergötland,48
2020-07-02,Östergötland,20
2020-07-03,Östergötland,12
2020-07-04,Östergötland,26
2020-07-05,Östergötland,14
2020-07-06,Östergötland,3
2020-07-07,Östergötland,10
2020-07-08,Östergötland,13
2020-07-09,Östergötland,10
2020-07-10,Östergötland,11
2020-07-11,Östergötland,8
2020-07-12,Östergötland,5
2020-07-13,Östergötland,7
2020-07-14,Östergötland,8
2020-07-15,Östergötland,11
2020-07-16,Östergötland,7
2020-07-17,Östergötland,6
2020-07-18,Östergötland,9
2020-07-19,Östergötland,3
2020-07-20,Östergötland,6
2020-07-21,Östergötland,4
2020-07-22,Östergötland,2
2020-07-23,Östergötland,1
2020-07-24,Östergötland,5
2020-07-25,Östergötland,6
2020-07-26,Östergötland,2
2020-07-27,Östergötland,3
2020-07-28,Östergötland,5
2020-07-29,Östergötland,8
2020-07-30,Östergötland,8
2020-07-31,Östergötland,4
2020-08-01,Östergötland,9
2020-08-02,Östergötland,6
2020-08-03,Östergötland,25
2020-08-04,Östergötland,6
2020-08-05,Östergötland,15
2020-08-06,Östergötland,11
2020-08-07,Östergötland,8
2020-08-08,Östergötland,11
2020-08-09,Östergötland,12
2020-08-10,Östergötland,9
2020-08-11,Östergötland,10
2020-08-12,Östergötland,6
2020-08-13,Östergötland,9
2020-08-14,Östergötland,18
2020-08-15,Östergötland,19
2020-08-16,Östergötland,10
2020-08-17,Östergötland,7
2020-08-18,Östergötland,8
2020-08-19,Östergötland,8
2020-08-20,Östergötland,11
2020-08-21,Östergötland,8
2020-08-22,Östergötland,8
2020-08-23,Östergötland,16
2020-08-24,Östergötland,5
2020-08-25,Östergötland,8
2020-08-26,Östergötland,8
2020-08-27,Östergötland,3
2020-08-28,Östergötland,4
2020-08-29,Östergötland,0
2020-08-30,Östergötland,0
2020-08-31,Östergötland,19
2020-09-01,Östergötland,3
2020-09-02,Östergötland,4
2020-09-03,Östergötland,11
2020-09-04,Östergötland,9
2020-09-05,Östergötland,11
2020-09-06,Östergötland,5
2020-09-07,Östergötland,7
2020-09-08,Östergötland,16
2020-09-09,Östergötland,13
2020-09-10,Östergötland,12
2020-09-11,Östergötland,11
2020-09-12,Östergötland,7
2020-09-13,Östergötland,5
2020-09-14,Östergötland,2
2020-09-15,Östergötland,13
2020-09-16,Östergötland,8
2020-09-17,Östergötland,12
2020-09-18,Östergötland,7
2020-09-19,Östergötland,5
2020-09-20,Östergötland,7
2020-09-21,Östergötland,8
2020-09-22,Östergötland,5
2020-09-23,Östergötland,8
2020-09-24,Östergötland,13
2020-09-25,Östergötland,23
2020-09-26,Östergötland,15
2020-09-27,Östergötland,9
2020-09-28,Östergötland,10
2020-09-29,Östergötland,27
2020-09-30,Östergötland,26
2020-10-01,Östergötland,12
2020-10-02,Östergötland,27
2020-10-03,Östergötland,20
2020-10-04,Östergötland,20
2020-10-05,Östergötland,19
2020-10-06,Östergötland,11
2020-10-07,Östergötland,9
2020-10-08,Östergötland,32
2020-10-09,Östergötland,34
2020-10-10,Östergötland,16
2020-10-11,Östergötland,9
2020-10-12,Östergötland,46
2020-10-13,Östergötland,85
2020-10-14,Östergötland,35
