data,codice_regione,denominazione_regione,nuovi_positivi
2020-09-09 17:00:00,6,Friuli Venezia Giulia,54
2020-09-09 17:00:00,12,Lazio,175
2020-09-09 17:00:00,7,Liguria,51
2020-09-09 17:00:00,3,Lombardia,218
2020-09-09 17:00:00,11,Marche,19
2020-09-09 17:00:00,14,Molise,4
2020-09-09 17:00:00,21,P.A. Bolzano,10
2020-09-09 17:00:00,22,P.A. Trento,7
2020-09-09 17:00:00,1,Piemonte,112
2020-09-09 17:00:00,16,Puglia,97
2020-09-09 17:00:00,20,Sardegna,47
2020-09-09 17:00:00,19,Sicilia,77
2020-09-09 17:00:00,9,Toscana,88
2020-09-09 17:00:00,10,Umbria,33
2020-09-09 17:00:00,2,Valle d'Aosta,0
2020-09-09 17:00:00,5,Veneto,91
2020-09-10 17:00:00,13,Abruzzo,11
2020-09-10 17:00:00,17,Basilicata,6
2020-09-10 17:00:00,18,Calabria,8
2020-09-10 17:00:00,15,Campania,180
2020-09-10 17:00:00,8,Emilia-Romagna,110
2020-09-10 17:00:00,6,Friuli Venezia Giulia,39
2020-09-10 17:00:00,12,Lazio,163
2020-09-10 17:00:00,7,Liguria,114
2020-09-10 17:00:00,3,Lombardia,245
2020-09-10 17:00:00,11,Marche,40
2020-09-10 17:00:00,14,Molise,3
2020-09-10 17:00:00,21,P.A. Bolzano,20
2020-09-10 17:00:00,22,P.A. Trento,82
2020-09-10 17:00:00,1,Piemonte,74
2020-09-10 17:00:00,16,Puglia,70
2020-09-10 17:00:00,20,Sardegna,63
2020-09-10 17:00:00,19,Sicilia,106
2020-09-10 17:00:00,9,Toscana,92
2020-09-10 17:00:00,10,Umbria,24
2020-09-10 17:00:00,2,Valle d'Aosta,0
2020-09-10 17:00:00,5,Veneto,147
2020-09-11 17:00:00,13,Abruzzo,35
2020-09-11 17:00:00,17,Basilicata,12
2020-09-11 17:00:00,18,Calabria,8
2020-09-11 17:00:00,15,Campania,140
2020-09-11 17:00:00,8,Emilia-Romagna,152
2020-09-11 17:00:00,6,Friuli Venezia Giulia,34
2020-09-11 17:00:00,12,Lazio,148
2020-09-11 17:00:00,7,Liguria,82
2020-09-11 17:00:00,3,Lombardia,257
2020-09-11 17:00:00,11,Marche,41
2020-09-11 17:00:00,14,Molise,4
2020-09-11 17:00:00,21,P.A. Bolzano,26
2020-09-11 17:00:00,22,P.A. Trento,29
2020-09-11 17:00:00,1,Piemonte,57
2020-09-11 17:00:00,16,Puglia,82
2020-09-11 17:00:00,20,Sardegna,65
2020-09-11 17:00:00,19,Sicilia,104
2020-09-11 17:00:00,9,Toscana,147
2020-09-11 17:00:00,10,Umbria,17
2020-09-11 17:00:00,2,Valle d'Aosta,3
2020-09-11 17:00:00,5,Veneto,173
2020-09-12 17:00:00,13,Abruzzo,11
2020-09-12 17:00:00,17,Basilicata,5
2020-09-12 17:00:00,18,Calabria,18
2020-09-12 17:00:00,15,Campania,103
2020-09-12 17:00:00,8,Emilia-Romagna,138
2020-09-12 17:00:00,6,Friuli Venezia Giulia,39
2020-09-12 17:00:00,12,Lazio,155
2020-09-12 17:00:00,7,Liguria,112
2020-09-12 17:00:00,3,Lombardia,269
2020-09-12 17:00:00,11,Marche,27
2020-09-12 17:00:00,14,Molise,3
2020-09-12 17:00:00,21,P.A. Bolzano,25
2020-09-12 17:00:00,22,P.A. Trento,22
2020-09-12 17:00:00,1,Piemonte,93
2020-09-12 17:00:00,16,Puglia,76
2020-09-12 17:00:00,20,Sardegna,51
2020-09-12 17:00:00,19,Sicilia,44
2020-09-12 17:00:00,9,Toscana,138
2020-09-12 17:00:00,10,Umbria,33
2020-09-12 17:00:00,2,Valle d'Aosta,1
2020-09-12 17:00:00,5,Veneto,138
2020-09-13 17:00:00,13,Abruzzo,37
2020-09-13 17:00:00,17,Basilicata,3
2020-09-13 17:00:00,18,Calabria,14
2020-09-13 17:00:00,15,Campania,122
2020-09-13 17:00:00,8,Emilia-Romagna,143
2020-09-13 17:00:00,6,Friuli Venezia Giulia,45
2020-09-13 17:00:00,12,Lazio,143
2020-09-13 17:00:00,7,Liguria,78
2020-09-13 17:00:00,3,Lombardia,265
2020-09-13 17:00:00,11,Marche,39
2020-09-13 17:00:00,14,Molise,3
2020-09-13 17:00:00,21,P.A. Bolzano,40
2020-09-13 17:00:00,22,P.A. Trento,9
2020-09-13 17:00:00,1,Piemonte,82
2020-09-13 17:00:00,16,Puglia,82
2020-09-13 17:00:00,20,Sardegna,33
2020-09-13 17:00:00,19,Sicilia,61
2020-09-13 17:00:00,9,Toscana,91
2020-09-13 17:00:00,10,Umbria,24
2020-09-13 17:00:00,2,Valle d'Aosta,2
2020-09-13 17:00:00,5,Veneto,142
2020-09-14 17:00:00,13,Abruzzo,1
2020-09-14 17:00:00,17,Basilicata,0
2020-09-14 17:00:00,18,Calabria,3
2020-09-14 17:00:00,15,Campania,90
2020-09-14 17:00:00,8,Emilia-Romagna,127
2020-09-14 17:00:00,6,Friuli Venezia Giulia,4
2020-09-14 17:00:00,12,Lazio,181
2020-09-14 17:00:00,7,Liguria,65
2020-09-14 17:00:00,3,Lombardia,125
2020-09-14 17:00:00,11,Marche,11
2020-09-14 17:00:00,14,Molise,4
2020-09-14 17:00:00,21,P.A. Bolzano,7
2020-09-14 17:00:00,22,P.A. Trento,20
2020-09-14 17:00:00,1,Piemonte,61
2020-09-14 17:00:00,16,Puglia,61
2020-09-14 17:00:00,20,Sardegna,54
2020-09-14 17:00:00,19,Sicilia,65
2020-09-14 17:00:00,9,Toscana,59
2020-09-14 17:00:00,10,Umbria,12
2020-09-14 17:00:00,2,Valle d'Aosta,3
2020-09-14 17:00:00,5,Veneto,55
2020-09-15 17:00:00,13,Abruzzo,18
2020-09-15 17:00:00,17,Basilicata,5
2020-09-15 17:00:00,18,Calabria,4
2020-09-15 17:00:00,15,Campania,136
2020-09-15 17:00:00,8,Emilia-Romagna,125
2020-09-15 17:00:00,6,Friuli Venezia Giulia,20
2020-09-15 17:00:00,12,Lazio,139
2020-09-15 17:00:00,7,Liguria,141
2020-09-15 17:00:00,3,Lombardia,176
2020-09-15 17:00:00,11,Marche,14
2020-09-15 17:00:00,14,Molise,1
2020-09-15 17:00:00,21,P.A. Bolzano,21
2020-09-15 17:00:00,22,P.A. Trento,20
2020-09-15 17:00:00,1,Piemonte,39
2020-09-15 17:00:00,16,Puglia,76
2020-09-15 17:00:00,20,Sardegna,36
2020-09-15 17:00:00,19,Sicilia,77
2020-09-15 17:00:00,9,Toscana,41
2020-09-15 17:00:00,10,Umbria,22
2020-09-15 17:00:00,2,Valle d'Aosta,3
2020-09-15 17:00:00,5,Veneto,115
2020-09-16 17:00:00,13,Abruzzo,18
2020-09-16 17:00:00,17,Basilicata,5
2020-09-16 17:00:00,18,Calabria,19
2020-09-16 17:00:00,15,Campania,186
2020-09-16 17:00:00,8,Emilia-Romagna,106
2020-09-16 17:00:00,6,Friuli Venezia Giulia,29
2020-09-16 17:00:00,12,Lazio,165
2020-09-16 17:00:00,7,Liguria,73
2020-09-16 17:00:00,3,Lombardia,159
2020-09-16 17:00:00,11,Marche,38
2020-09-16 17:00:00,14,Molise,6
2020-09-16 17:00:00,21,P.A. Bolzano,12
2020-09-16 17:00:00,22,P.A. Trento,32
2020-09-16 17:00:00,1,Piemonte,117
2020-09-16 17:00:00,16,Puglia,103
2020-09-16 17:00:00,20,Sardegna,27
2020-09-16 17:00:00,19,Sicilia,90
2020-09-16 17:00:00,9,Toscana,90
2020-09-16 17:00:00,10,Umbria,17
2020-09-16 17:00:00,2,Valle d'Aosta,1
2020-09-16 17:00:00,5,Veneto,159
2020-09-17 17:00:00,13,Abruzzo,33
2020-09-17 17:00:00,17,Basilicata,5
2020-09-17 17:00:00,18,Calabria,16
2020-09-17 17:00:00,15,Campania,195
2020-09-17 17:00:00,8,Emilia-Romagna,110
2020-09-17 17:00:00,6,Friuli Venezia Giulia,63
2020-09-17 17:00:00,12,Lazio,181
2020-09-17 17:00:00,7,Liguria,40
2020-09-17 17:00:00,3,Lombardia,281
2020-09-17 17:00:00,11,Marche,37
2020-09-17 17:00:00,14,Molise,2
2020-09-17 17:00:00,21,P.A. Bolzano,15
2020-09-17 17:00:00,22,P.A. Trento,76
2020-09-17 17:00:00,1,Piemonte,70
2020-09-17 17:00:00,16,Puglia,63
2020-09-17 17:00:00,20,Sardegna,51
2020-09-17 17:00:00,19,Sicilia,96
2020-09-17 17:00:00,9,Toscana,119
2020-09-17 17:00:00,10,Umbria,22
2020-09-17 17:00:00,2,Valle d'Aosta,1
2020-09-17 17:00:00,5,Veneto,109
2020-09-18 17:00:00,13,Abruzzo,54
2020-09-18 17:00:00,17,Basilicata,0
2020-09-18 17:00:00,18,Calabria,28
2020-09-18 17:00:00,15,Campania,208
2020-09-18 17:00:00,8,Emilia-Romagna,121
2020-09-18 17:00:00,6,Friuli Venezia Giulia,39
2020-09-18 17:00:00,12,Lazio,193
2020-09-18 17:00:00,7,Liguria,158
2020-09-18 17:00:00,3,Lombardia,224
2020-09-18 17:00:00,11,Marche,29
2020-09-18 17:00:00,14,Molise,3
2020-09-18 17:00:00,21,P.A. Bolzano,72
2020-09-18 17:00:00,22,P.A. Trento,18
2020-09-18 17:00:00,1,Piemonte,127
2020-09-18 17:00:00,16,Puglia,84
2020-09-18 17:00:00,20,Sardegna,66
2020-09-18 17:00:00,19,Sicilia,179
2020-09-18 17:00:00,9,Toscana,99
2020-09-18 17:00:00,10,Umbria,21
2020-09-18 17:00:00,2,Valle d'Aosta,8
2020-09-18 17:00:00,5,Veneto,176
2020-09-19 17:00:00,13,Abruzzo,0
2020-09-19 17:00:00,17,Basilicata,3
2020-09-19 17:00:00,18,Calabria,25
2020-09-19 17:00:00,15,Campania,149
2020-09-19 17:00:00,8,Emilia-Romagna,133
2020-09-19 17:00:00,6,Friuli Venezia Giulia,33
2020-09-19 17:00:00,12,Lazio,197
2020-09-19 17:00:00,7,Liguria,78
2020-09-19 17:00:00,3,Lombardia,243
2020-09-19 17:00:00,11,Marche,24
2020-09-19 17:00:00,14,Molise,5
2020-09-19 17:00:00,21,P.A. Bolzano,26
2020-09-19 17:00:00,22,P.A. Trento,22
2020-09-19 17:00:00,1,Piemonte,74
2020-09-19 17:00:00,16,Puglia,108
2020-09-19 17:00:00,20,Sardegna,59
2020-09-19 17:00:00,19,Sicilia,98
2020-09-19 17:00:00,9,Toscana,143
2020-09-19 17:00:00,10,Umbria,32
2020-09-19 17:00:00,2,Valle d'Aosta,0
2020-09-19 17:00:00,5,Veneto,186
2020-09-20 17:00:00,13,Abruzzo,0
2020-09-20 17:00:00,17,Basilicata,6
2020-09-20 17:00:00,18,Calabria,22
2020-09-20 17:00:00,15,Campania,171
2020-09-20 17:00:00,8,Emilia-Romagna,115
2020-09-20 17:00:00,6,Friuli Venezia Giulia,32
2020-09-20 17:00:00,12,Lazio,165
2020-09-20 17:00:00,7,Liguria,85
2020-09-20 17:00:00,3,Lombardia,211
2020-09-20 17:00:00,11,Marche,31
2020-09-20 17:00:00,14,Molise,1
2020-09-20 17:00:00,21,P.A. Bolzano,20
2020-09-20 17:00:00,22,P.A. Trento,45
2020-09-20 17:00:00,1,Piemonte,98
2020-09-20 17:00:00,16,Puglia,50
2020-09-20 17:00:00,20,Sardegna,72
2020-09-20 17:00:00,19,Sicilia,116
2020-09-20 17:00:00,9,Toscana,147
2020-09-20 17:00:00,10,Umbria,24
2020-09-20 17:00:00,2,Valle d'Aosta,3
2020-09-20 17:00:00,5,Veneto,173
2020-09-21 17:00:00,13,Abruzzo,72
2020-09-21 17:00:00,17,Basilicata,1
2020-09-21 17:00:00,18,Calabria,12
2020-09-21 17:00:00,15,Campania,243
2020-09-21 17:00:00,8,Emilia-Romagna,116
2020-09-21 17:00:00,6,Friuli Venezia Giulia,13
2020-09-21 17:00:00,12,Lazio,198
2020-09-21 17:00:00,7,Liguria,64
2020-09-21 17:00:00,3,Lombardia,90
2020-09-21 17:00:00,11,Marche,17
2020-09-21 17:00:00,14,Molise,31
2020-09-21 17:00:00,21,P.A. Bolzano,20
2020-09-21 17:00:00,22,P.A. Trento,2
2020-09-21 17:00:00,1,Piemonte,57
2020-09-21 17:00:00,16,Puglia,81
2020-09-21 17:00:00,20,Sardegna,64
2020-09-21 17:00:00,19,Sicilia,75
2020-09-21 17:00:00,9,Toscana,84
2020-09-21 17:00:00,10,Umbria,5
2020-09-21 17:00:00,2,Valle d'Aosta,2
2020-09-21 17:00:00,5,Veneto,103
2020-09-22 17:00:00,13,Abruzzo,18
2020-09-22 17:00:00,17,Basilicata,14
2020-09-22 17:00:00,18,Calabria,24
2020-09-22 17:00:00,15,Campania,156
2020-09-22 17:00:00,8,Emilia-Romagna,56
2020-09-22 17:00:00,6,Friuli Venezia Giulia,14
2020-09-22 17:00:00,12,Lazio,238
2020-09-22 17:00:00,7,Liguria,105
2020-09-22 17:00:00,3,Lombardia,182
2020-09-22 17:00:00,11,Marche,18
2020-09-22 17:00:00,14,Molise,2
2020-09-22 17:00:00,21,P.A. Bolzano,8
2020-09-22 17:00:00,22,P.A. Trento,25
2020-09-22 17:00:00,1,Piemonte,84
2020-09-22 17:00:00,16,Puglia,67
2020-09-22 17:00:00,20,Sardegna,53
2020-09-22 17:00:00,19,Sicilia,108
2020-09-22 17:00:00,9,Toscana,74
2020-09-22 17:00:00,10,Umbria,26
2020-09-22 17:00:00,2,Valle d'Aosta,1
2020-09-22 17:00:00,5,Veneto,119
2020-09-23 17:00:00,13,Abruzzo,22
2020-09-23 17:00:00,17,Basilicata,17
2020-09-23 17:00:00,18,Calabria,19
2020-09-23 17:00:00,15,Campania,248
2020-09-23 17:00:00,8,Emilia-Romagna,101
2020-09-23 17:00:00,6,Friuli Venezia Giulia,57
2020-09-23 17:00:00,12,Lazio,195
2020-09-23 17:00:00,7,Liguria,108
2020-09-23 17:00:00,3,Lombardia,196
2020-09-23 17:00:00,11,Marche,32
2020-09-23 17:00:00,14,Molise,3
2020-09-23 17:00:00,21,P.A. Bolzano,37
2020-09-23 17:00:00,22,P.A. Trento,22
2020-09-23 17:00:00,1,Piemonte,95
2020-09-23 17:00:00,16,Puglia,89
2020-09-23 17:00:00,20,Sardegna,49
2020-09-23 17:00:00,19,Sicilia,89
2020-09-23 17:00:00,9,Toscana,90
2020-09-23 17:00:00,10,Umbria,19
2020-09-23 17:00:00,2,Valle d'Aosta,2
2020-09-23 17:00:00,5,Veneto,150
2020-09-24 17:00:00,13,Abruzzo,17
2020-09-24 17:00:00,17,Basilicata,9
2020-09-24 17:00:00,18,Calabria,9
2020-09-24 17:00:00,15,Campania,195
2020-09-24 17:00:00,8,Emilia-Romagna,99
2020-09-24 17:00:00,6,Friuli Venezia Giulia,28
2020-09-24 17:00:00,12,Lazio,230
2020-09-24 17:00:00,7,Liguria,102
2020-09-24 17:00:00,3,Lombardia,229
2020-09-24 17:00:00,11,Marche,17
2020-09-24 17:00:00,14,Molise,4
2020-09-24 17:00:00,21,P.A. Bolzano,20
2020-09-24 17:00:00,22,P.A. Trento,23
2020-09-24 17:00:00,1,Piemonte,104
2020-09-24 17:00:00,16,Puglia,73
2020-09-24 17:00:00,20,Sardegna,66
2020-09-24 17:00:00,19,Sicilia,125
2020-09-24 17:00:00,9,Toscana,156
2020-09-24 17:00:00,10,Umbria,29
2020-09-24 17:00:00,2,Valle d'Aosta,3
2020-09-24 17:00:00,5,Veneto,248
2020-09-25 17:00:00,13,Abruzzo,51
2020-09-25 17:00:00,17,Basilicata,13
2020-09-25 17:00:00,18,Calabria,10
2020-09-25 17:00:00,15,Campania,253
2020-09-25 17:00:00,8,Emilia-Romagna,122
2020-09-25 17:00:00,6,Friuli Venezia Giulia,37
2020-09-25 17:00:00,12,Lazio,230
2020-09-25 17:00:00,7,Liguria,73
2020-09-25 17:00:00,3,Lombardia,277
2020-09-25 17:00:00,11,Marche,33
2020-09-25 17:00:00,14,Molise,5
2020-09-25 17:00:00,21,P.A. Bolzano,52
2020-09-25 17:00:00,22,P.A. Trento,23
2020-09-25 17:00:00,1,Piemonte,120
2020-09-25 17:00:00,16,Puglia,90
2020-09-25 17:00:00,20,Sardegna,57
2020-09-25 17:00:00,19,Sicilia,107
2020-09-25 17:00:00,9,Toscana,139
2020-09-25 17:00:00,10,Umbria,23
2020-09-25 17:00:00,2,Valle d'Aosta,1
2020-09-25 17:00:00,5,Veneto,196
2020-09-26 17:00:00,13,Abruzzo,16
2020-09-26 17:00:00,17,Basilicata,25
2020-09-26 17:00:00,18,Calabria,15
2020-09-26 17:00:00,15,Campania,274
2020-09-26 17:00:00,8,Emilia-Romagna,99
2020-09-26 17:00:00,6,Friuli Venezia Giulia,54
2020-09-26 17:00:00,12,Lazio,219
2020-09-26 17:00:00,7,Liguria,97
2020-09-26 17:00:00,3,Lombardia,256
2020-09-26 17:00:00,11,Marche,26
2020-09-26 17:00:00,14,Molise,5
2020-09-26 17:00:00,21,P.A. Bolzano,29
2020-09-26 17:00:00,22,P.A. Trento,51
2020-09-26 17:00:00,1,Piemonte,107
2020-09-26 17:00:00,16,Puglia,51
2020-09-26 17:00:00,20,Sardegna,63
2020-09-26 17:00:00,19,Sicilia,110
2020-09-26 17:00:00,9,Toscana,110
2020-09-26 17:00:00,10,Umbria,35
2020-09-26 17:00:00,2,Valle d'Aosta,11
2020-09-26 17:00:00,5,Veneto,216
2020-09-27 17:00:00,13,Abruzzo,47
2020-09-27 17:00:00,17,Basilicata,47
2020-09-27 17:00:00,18,Calabria,31
2020-09-27 17:00:00,15,Campania,245
2020-09-27 17:00:00,8,Emilia-Romagna,96
2020-09-27 17:00:00,6,Friuli Venezia Giulia,28
2020-09-27 17:00:00,12,Lazio,181
2020-09-27 17:00:00,7,Liguria,45
2020-09-27 17:00:00,3,Lombardia,216
2020-09-27 17:00:00,11,Marche,24
2020-09-27 17:00:00,14,Molise,7
2020-09-27 17:00:00,21,P.A. Bolzano,22
2020-09-27 17:00:00,22,P.A. Trento,42
2020-09-27 17:00:00,1,Piemonte,132
2020-09-27 17:00:00,16,Puglia,76
2020-09-27 17:00:00,20,Sardegna,139
2020-09-27 17:00:00,19,Sicilia,107
2020-09-27 17:00:00,9,Toscana,101
2020-09-27 17:00:00,10,Umbria,21
2020-09-27 17:00:00,2,Valle d'Aosta,0
2020-09-27 17:00:00,5,Veneto,159
2020-09-28 17:00:00,13,Abruzzo,4
2020-09-28 17:00:00,17,Basilicata,7
2020-09-28 17:00:00,18,Calabria,5
2020-09-28 17:00:00,15,Campania,295
2020-09-28 17:00:00,8,Emilia-Romagna,85
2020-09-28 17:00:00,6,Friuli Venezia Giulia,2
2020-09-28 17:00:00,12,Lazio,211
2020-09-28 17:00:00,7,Liguria,109
2020-09-28 17:00:00,3,Lombardia,119
2020-09-28 17:00:00,11,Marche,5
2020-09-28 17:00:00,14,Molise,4
2020-09-28 17:00:00,21,P.A. Bolzano,25
2020-09-28 17:00:00,22,P.A. Trento,20
2020-09-28 17:00:00,1,Piemonte,94
2020-09-28 17:00:00,16,Puglia,90
2020-09-28 17:00:00,20,Sardegna,37
2020-09-28 17:00:00,19,Sicilia,102
2020-09-28 17:00:00,9,Toscana,85
2020-09-28 17:00:00,10,Umbria,11
2020-09-28 17:00:00,2,Valle d'Aosta,1
2020-09-28 17:00:00,5,Veneto,183
2020-09-29 17:00:00,13,Abruzzo,14
2020-09-29 17:00:00,17,Basilicata,6
2020-09-29 17:00:00,18,Calabria,10
2020-09-29 17:00:00,15,Campania,286
2020-09-29 17:00:00,8,Emilia-Romagna,97
2020-09-29 17:00:00,6,Friuli Venezia Giulia,28
2020-09-29 17:00:00,12,Lazio,219
2020-09-29 17:00:00,7,Liguria,89
2020-09-29 17:00:00,3,Lombardia,203
2020-09-29 17:00:00,11,Marche,26
2020-09-29 17:00:00,14,Molise,1
2020-09-29 17:00:00,21,P.A. Bolzano,8
2020-09-29 17:00:00,22,P.A. Trento,13
2020-09-29 17:00:00,1,Piemonte,100
2020-09-29 17:00:00,16,Puglia,76
2020-09-29 17:00:00,20,Sardegna,82
2020-09-29 17:00:00,19,Sicilia,163
2020-09-29 17:00:00,9,Toscana,56
2020-09-29 17:00:00,10,Umbria,23
2020-09-29 17:00:00,2,Valle d'Aosta,8
2020-09-29 17:00:00,5,Veneto,140
2020-09-30 17:00:00,13,Abruzzo,23
2020-09-30 17:00:00,17,Basilicata,32
2020-09-30 17:00:00,18,Calabria,18
2020-09-30 17:00:00,15,Campania,287
2020-09-30 17:00:00,8,Emilia-Romagna,101
2020-09-30 17:00:00,6,Friuli Venezia Giulia,28
2020-09-30 17:00:00,12,Lazio,210
2020-09-30 17:00:00,7,Liguria,51
2020-09-30 17:00:00,3,Lombardia,201
2020-09-30 17:00:00,11,Marche,23
2020-09-30 17:00:00,14,Molise,6
2020-09-30 17:00:00,21,P.A. Bolzano,17
2020-09-30 17:00:00,22,P.A. Trento,37
2020-09-30 17:00:00,1,Piemonte,170
2020-09-30 17:00:00,16,Puglia,99
2020-09-30 17:00:00,20,Sardegna,51
2020-09-30 17:00:00,19,Sicilia,170
2020-09-30 17:00:00,9,Toscana,120
2020-09-30 17:00:00,10,Umbria,46
2020-09-30 17:00:00,2,Valle d'Aosta,6
2020-09-30 17:00:00,5,Veneto,155
2020-10-01 17:00:00,13,Abruzzo,30
2020-10-01 17:00:00,17,Basilicata,33
2020-10-01 17:00:00,18,Calabria,17
2020-10-01 17:00:00,15,Campania,390
2020-10-01 17:00:00,8,Emilia-Romagna,103
2020-10-01 17:00:00,6,Friuli Venezia Giulia,57
2020-10-01 17:00:00,12,Lazio,265
2020-10-01 17:00:00,7,Liguria,111
2020-10-01 17:00:00,3,Lombardia,324
2020-10-01 17:00:00,11,Marche,28
2020-10-01 17:00:00,14,Molise,1
2020-10-01 17:00:00,21,P.A. Bolzano,29
2020-10-01 17:00:00,22,P.A. Trento,48
2020-10-01 17:00:00,1,Piemonte,110
2020-10-01 17:00:00,16,Puglia,114
2020-10-01 17:00:00,20,Sardegna,96
2020-10-01 17:00:00,19,Sicilia,156
2020-10-01 17:00:00,9,Toscana,144
2020-10-01 17:00:00,10,Umbria,46
2020-10-01 17:00:00,2,Valle d'Aosta,1
2020-10-01 17:00:00,5,Veneto,445
2020-10-02 17:00:00,13,Abruzzo,49
2020-10-02 17:00:00,17,Basilicata,16
2020-10-02 17:00:00,18,Calabria,18
2020-10-02 17:00:00,15,Campania,392
2020-10-02 17:00:00,8,Emilia-Romagna,163
2020-10-02 17:00:00,6,Friuli Venezia Giulia,66
2020-10-02 17:00:00,12,Lazio,264
2020-10-02 17:00:00,7,Liguria,140
2020-10-02 17:00:00,3,Lombardia,307
2020-10-02 17:00:00,11,Marche,42
2020-10-02 17:00:00,14,Molise,4
2020-10-02 17:00:00,21,P.A. Bolzano,21
2020-10-02 17:00:00,22,P.A. Trento,39
2020-10-02 17:00:00,1,Piemonte,219
2020-10-02 17:00:00,16,Puglia,72
2020-10-02 17:00:00,20,Sardegna,60
2020-10-02 17:00:00,19,Sicilia,140
2020-10-02 17:00:00,9,Toscana,223
2020-10-02 17:00:00,10,Umbria,62
2020-10-02 17:00:00,2,Valle d'Aosta,11
2020-10-02 17:00:00,5,Veneto,191
2020-10-03 17:00:00,13,Abruzzo,42
2020-10-03 17:00:00,17,Basilicata,49
2020-10-03 17:00:00,18,Calabria,24
2020-10-03 17:00:00,15,Campania,401
2020-10-03 17:00:00,8,Emilia-Romagna,167
2020-10-03 17:00:00,6,Friuli Venezia Giulia,51
2020-10-03 17:00:00,12,Lazio,261
2020-10-03 17:00:00,7,Liguria,162
2020-10-03 17:00:00,3,Lombardia,393
2020-10-03 17:00:00,11,Marche,59
2020-10-03 17:00:00,14,Molise,0
2020-10-03 17:00:00,21,P.A. Bolzano,24
2020-10-03 17:00:00,22,P.A. Trento,62
2020-10-03 17:00:00,1,Piemonte,279
2020-10-03 17:00:00,16,Puglia,111
2020-10-03 17:00:00,20,Sardegna,62
2020-10-03 17:00:00,19,Sicilia,182
2020-10-03 17:00:00,9,Toscana,197
2020-10-03 17:00:00,10,Umbria,42
2020-10-03 17:00:00,2,Valle d'Aosta,0
2020-10-03 17:00:00,5,Veneto,276
2020-10-04 17:00:00,13,Abruzzo,37
2020-10-04 17:00:00,17,Basilicata,14
2020-10-04 17:00:00,18,Calabria,19
2020-10-04 17:00:00,15,Campania,412
2020-10-04 17:00:00,8,Emilia-Romagna,179
2020-10-04 17:00:00,6,Friuli Venezia Giulia,50
2020-10-04 17:00:00,12,Lazio,244
2020-10-04 17:00:00,7,Liguria,121
2020-10-04 17:00:00,3,Lombardia,314
2020-10-04 17:00:00,11,Marche,59
2020-10-04 17:00:00,14,Molise,15
2020-10-04 17:00:00,21,P.A. Bolzano,32
2020-10-04 17:00:00,22,P.A. Trento,34
2020-10-04 17:00:00,1,Piemonte,173
2020-10-04 17:00:00,16,Puglia,151
2020-10-04 17:00:00,20,Sardegna,111
2020-10-04 17:00:00,19,Sicilia,85
2020-10-04 17:00:00,9,Toscana,188
2020-10-04 17:00:00,10,Umbria,72
2020-10-04 17:00:00,2,Valle d'Aosta,7
2020-10-04 17:00:00,5,Veneto,261
2020-10-05 17:00:00,13,Abruzzo,30
2020-10-05 17:00:00,17,Basilicata,14
2020-10-05 17:00:00,18,Calabria,23
2020-10-05 17:00:00,15,Campania,431
2020-10-05 17:00:00,8,Emilia-Romagna,167
2020-10-05 17:00:00,6,Friuli Venezia Giulia,21
2020-10-05 17:00:00,12,Lazio,248
2020-10-05 17:00:00,7,Liguria,107
2020-10-05 17:00:00,3,Lombardia,251
2020-10-05 17:00:00,11,Marche,22
2020-10-05 17:00:00,14,Molise,2
2020-10-05 17:00:00,21,P.A. Bolzano,17
2020-10-05 17:00:00,22,P.A. Trento,49
2020-10-05 17:00:00,1,Piemonte,129
2020-10-05 17:00:00,16,Puglia,83
2020-10-05 17:00:00,20,Sardegna,88
2020-10-05 17:00:00,19,Sicilia,128
2020-10-05 17:00:00,9,Toscana,185
2020-10-05 17:00:00,10,Umbria,19
2020-10-05 17:00:00,2,Valle d'Aosta,13
2020-10-05 17:00:00,5,Veneto,230
2020-10-06 17:00:00,13,Abruzzo,48
2020-10-06 17:00:00,17,Basilicata,4
2020-10-06 17:00:00,18,Calabria,23
2020-10-06 17:00:00,15,Campania,395
2020-10-06 17:00:00,8,Emilia-Romagna,172
2020-10-06 17:00:00,6,Friuli Venezia Giulia,51
2020-10-06 17:00:00,12,Lazio,275
2020-10-06 17:00:00,7,Liguria,170
2020-10-06 17:00:00,3,Lombardia,350
2020-10-06 17:00:00,11,Marche,35
2020-10-06 17:00:00,14,Molise,6
2020-10-06 17:00:00,21,P.A. Bolzano,17
2020-10-06 17:00:00,22,P.A. Trento,40
2020-10-06 17:00:00,1,Piemonte,259
2020-10-06 17:00:00,16,Puglia,106
2020-10-06 17:00:00,20,Sardegna,63
2020-10-06 17:00:00,19,Sicilia,198
2020-10-06 17:00:00,9,Toscana,209
2020-10-06 17:00:00,10,Umbria,62
2020-10-06 17:00:00,2,Valle d'Aosta,5
2020-10-06 17:00:00,5,Veneto,189
2020-10-07 17:00:00,13,Abruzzo,61
2020-10-07 17:00:00,17,Basilicata,15
2020-10-07 17:00:00,18,Calabria,16
2020-10-07 17:00:00,15,Campania,544
2020-10-07 17:00:00,8,Emilia-Romagna,193
2020-10-07 17:00:00,6,Friuli Venezia Giulia,72
2020-10-07 17:00:00,12,Lazio,357
2020-10-07 17:00:00,7,Liguria,176
2020-10-07 17:00:00,3,Lombardia,520
2020-10-07 17:00:00,11,Marche,84
2020-10-07 17:00:00,14,Molise,1
2020-10-07 17:00:00,21,P.A. Bolzano,55
2020-10-07 17:00:00,22,P.A. Trento,32
